dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,132.829000,102.750000,79.836826,72.000000,0.000000,0.000000,0.000000
0.020000,134.269000,102.750000,81.276826,72.000000,0.000000,0.000000,0.000000
0.020000,135.709000,102.750000,82.716826,72.000000,0.000000,0.000000,0.000000
0.020000,137.149000,102.750000,84.156826,72.000000,0.000000,0.000000,0.000000
0.020000,138.589000,102.750000,85.596826,72.000000,-0.000000,-0.000000,0.000000
0.020000,140.029000,102.750000,87.036826,72.000000,0.000000,0.000000,0.000000
0.020000,141.469000,102.750000,88.476826,72.000000,-0.000000,-0.000000,0.000000
0.020000,142.909000,102.750000,89.916826,72.000000,-0.000000,0.000000,0.000000
0.020000,144.229344,102.750024,91.237170,66.017178,-299.141080,-14957.053981,0.000203
0.020000,145.682035,102.751124,92.689861,72.634581,330.870123,31500.560113,0.001239
0.020000,147.129384,102.753404,94.137212,72.367556,-13.351221,-17211.067171,0.001839
0.020000,148.571414,102.756227,95.579245,72.101609,-13.297391,2.691497,0.002005
0.020000,150.008130,102.758968,97.015963,71.835946,-13.283140,0.712540,0.001737
0.020000,151.439525,102.761004,98.447360,71.569835,-13.305560,-1.121015,0.001035
0.020000,152.865573,102.761720,99.873408,71.302407,-13.371366,-3.290269,6.283081
0.020000,154.286230,102.760504,101.294066,71.032866,-13.477052,-5.284317,6.281502
0.020000,155.701433,102.756743,102.709274,70.760402,-13.623227,-7.308725,6.279478
0.020000,157.111100,102.749828,104.118958,70.484224,-13.808887,-9.283046,6.277004
0.020000,158.515131,102.739145,105.523029,70.203553,-14.033558,-11.233532,6.274071
0.020000,159.913396,102.724079,106.921375,69.917307,-14.312308,-13.937512,6.270670
0.020000,161.305745,102.704011,108.313869,69.624692,-14.630732,-15.921205,6.266792
0.020000,162.692002,102.678315,109.700365,69.324778,-14.995709,-18.248842,6.262425
0.020000,164.071964,102.646360,111.080697,69.016594,-15.409186,-20.673851,6.257554
0.020000,165.445398,102.607509,112.454679,68.699127,-15.873355,-23.208423,6.252165
0.020000,166.812037,102.561114,113.822105,68.371314,-16.390634,-25.863976,6.246240
0.020000,168.171582,102.506521,115.182746,68.032041,-16.963648,-28.650683,6.239762
