dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,198.372804,106.811660,145.703367,56.115420,-81.348249,-332.281824,6.261084
0.020000,199.458955,106.772345,146.790229,54.343093,-88.616351,-363.405142,6.232259
0.020000,200.505008,106.702643,147.838601,52.418628,-96.223247,-380.344797,6.200293
0.020000,201.506752,106.601979,148.845391,50.339475,-103.957655,-386.720377,6.164934
0.020000,202.459952,106.470294,149.807644,48.112670,-111.340249,-369.129684,6.125939
0.020000,203.360573,106.308128,150.722749,45.755216,-117.872669,-326.621016,6.083096
0.020000,204.205219,106.116631,151.588831,43.304110,-122.555336,-234.133357,6.036252
0.020000,204.991583,105.897482,152.405160,40.816465,-124.382227,-91.344556,5.985348
0.020000,205.718976,105.652653,153.172651,38.374548,-122.095851,114.318826,5.930457
0.020000,206.388816,105.383982,153.894364,36.085637,-114.445542,382.515420,5.871830
0.020000,207.004903,105.092596,154.575884,34.075989,-100.482404,698.156925,5.809922
0.020000,207.573341,104.778272,155.225439,32.477757,-79.911579,1028.541240,5.745406
0.020000,208.101998,104.438921,155.853640,31.410054,-53.385149,1326.321477,5.679146
0.020000,208.599536,104.070413,156.472786,30.957328,-22.636319,1537.441532,5.612148
0.020000,209.074227,103.666889,157.095814,31.151395,9.703347,1616.983270,5.545466
0.020000,209.532859,103.221514,157.735113,31.964917,40.676101,1548.637706,5.480111
0.020000,209.980026,102.727518,158.401438,33.316286,67.568445,1344.617227,5.416964
0.020000,210.417661,102.179564,159.102707,35.063408,87.356078,989.381648,5.356756
0.020000,210.843330,101.577698,159.839889,36.859100,89.784624,121.427270,5.300296
0.020000,211.251789,100.928171,160.607172,38.364181,75.254026,-726.529897,5.248294
0.020000,211.639702,100.237449,161.399367,39.609768,62.279380,-648.732272,5.200883
0.020000,212.005783,99.510508,162.213283,40.695768,54.299978,-398.970138,5.157798
0.020000,212.349043,98.753044,163.044896,41.580638,44.243514,-502.823201,5.118712
0.020000,212.668945,97.970966,163.889870,42.248744,33.405287,-541.911316,5.083273
0.020000,212.965427,97.170031,164.743919,42.702435,22.684561,-536.036316,5.051129
0.020000,213.238824,96.355695,165.602924,42.950223,12.389402,-514.757942,5.021945
0.020000,213.489807,95.532931,166.463118,43.009704,2.974071,-470.766561,4.995411
0.020000,213.719270,94.706275,167.321030,42.895603,-5.705083,-433.957693,4.971249
0.020000,213.928291,93.879707,168.173616,42.629314,-13.314444,-380.468051,4.949206
0.020000,214.118039,93.056767,169.018149,42.226646,-20.133382,-340.946902,4.929058
0.020000,214.289724,92.240599,169.852178,41.701451,-26.259736,-306.317670,4.910610
0.020000,214.444581,91.433928,170.673579,41.070059,-31.569647,-265.495556,4.893689
0.020000,214.583837,90.639094,171.480520,40.347050,-36.150420,-229.038645,4.878140
0.020000,214.708676,89.858193,172.271336,39.540814,-40.311821,-208.070051,4.863831
0.020000,214.820245,89.093001,173.044619,38.664152,-43.833076,-176.062752,4.850642
0.020000,214.919624,88.345155,173.799040,37.721002,-47.157525,-166.222472,4.838472
0.020000,215.007849,87.616017,174.533495,36.722789,-49.910642,-137.655861,4.827228
0.020000,215.085891,86.906808,175.246986,35.674536,-52.412668,-125.101294,4.816831
0.020000,215.154667,86.218529,175.938692,34.585323,-54.460639,-102.398547,4.807207
0.020000,215.215026,85.552145,176.607804,33.455589,-56.486664,-101.301252,4.798295
0.020000,215.267765,84.908459,177.253647,32.292147,-58.172107,-84.272129,4.790039
0.020000,215.313625,84.288188,177.875611,31.098211,-59.696839,-76.236628,4.782388
0.020000,215.353293,83.691945,178.473172,29.878041,-61.008500,-65.583041,4.775298
0.020000,215.387406,83.120346,179.045789,28.630829,-62.360602,-67.605081,4.768731
0.020000,215.416553,82.573868,179.593043,27.362706,-63.406110,-52.275392,4.762652
0.020000,215.441286,82.052868,180.114630,26.079353,-64.167664,-38.077707,4.757027
0.020000,215.462104,81.557836,180.610099,24.773473,-65.293996,-56.316616,4.751830
0.020000,215.479473,81.089037,181.079220,23.456039,-65.871727,-28.886534,4.747036
0.020000,215.493821,80.646792,181.521698,22.123876,-66.608151,-36.821205,4.742621
0.020000,215.505539,80.231333,181.937322,20.781236,-67.131973,-26.191094,4.738566
0.020000,215.514982,79.843035,182.325735,19.420611,-68.031279,-44.965325,4.734854
0.020000,215.522482,79.481945,182.686902,18.058387,-68.111167,-3.994375,4.731468
0.020000,215.528334,79.148318,183.020581,16.683939,-68.722408,-30.562089,4.728393
0.020000,215.532805,78.842337,183.326595,15.300671,-69.163383,-22.048748,4.725617
0.020000,215.536139,78.564120,183.604832,13.911848,-69.441146,-13.888126,4.723130
0.020000,215.538551,78.313727,183.855237,12.520260,-69.579432,-6.914291,4.720920
0.020000,215.540231,78.091433,184.077536,11.114981,-70.263958,-34.226312,4.718980
0.020000,215.541348,77.897189,184.271784,9.712376,-70.130248,6.685512,4.717302
0.020000,215.542046,77.731109,184.437865,8.304054,-70.416083,-14.291773,4.715879
0.020000,215.542446,77.593261,184.575714,6.892433,-70.581042,-8.247944,4.714707
0.020000,215.542650,77.483657,184.685318,5.480205,-70.611415,-1.518632,4.713780
0.020000,215.542735,77.402493,184.766482,4.058198,-71.100369,-24.447712,4.713097
0.020000,215.542760,77.349613,184.819362,2.644005,-70.709608,19.538027,4.712654
0.020000,215.542765,77.324132,184.844843,1.274082,-68.496177,110.671574,4.712440
0.020000,215.542765,77.318004,184.850971,0.306369,-48.385653,1005.526194,4.712389
0.020000,215.542765,77.318004,184.850971,0.000000,-15.318437,1653.360780,4.712389
