dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,132.829000,115.000000,79.920000,72.000000,0.000000,0.000000,0.000000
0.020000,134.269000,115.000000,81.360000,72.000000,0.000000,0.000000,0.000000
0.020000,135.709000,115.000000,82.800000,72.000000,0.000000,0.000000,0.000000
0.020000,137.149000,115.000000,84.240000,72.000000,0.000000,0.000000,0.000000
0.020000,138.589000,115.000000,85.680000,72.000000,0.000000,0.000000,0.000000
0.020000,140.029000,115.000000,87.120000,72.000000,0.000000,0.000000,0.000000
0.020000,141.469000,115.000000,88.560000,72.000000,0.000000,0.000000,0.000000
0.020000,142.909000,115.000000,90.000000,72.000000,0.000000,0.000000,0.000000
0.020000,144.226855,115.000023,91.440000,72.000000,0.000000,0.000000,0.000203
0.020000,145.666855,115.001114,92.880000,72.000000,0.000000,0.000000,0.001239
0.020000,147.106853,115.003383,94.320000,72.000000,0.000000,0.000000,0.001839
0.020000,148.546851,115.006203,95.760000,72.000000,0.000000,0.000000,0.002005
0.020000,149.986849,115.008949,97.200000,72.000000,0.000000,0.000000,0.001737
0.020000,151.426848,115.010998,98.640000,72.000000,0.000000,0.000000,0.001035
0.020000,152.866849,115.011720,100.080000,72.000000,0.000000,0.000000,6.283081
0.020000,154.306849,115.010486,101.520000,72.000000,0.000000,0.000000,6.281502
0.020000,155.746843,115.006659,102.960000,72.000000,0.000000,0.000000,6.279478
0.020000,157.186825,114.999594,104.400000,72.000000,0.000000,0.000000,6.277004
0.020000,158.626784,114.988636,105.840000,72.000000,0.000000,0.000000,6.274071
0.020000,160.066701,114.973120,107.280000,72.000000,0.000000,0.000000,6.270670
0.020000,161.506552,114.952365,108.720000,72.000000,0.000000,0.000000,6.266792
0.020000,162.946304,114.925675,110.160000,72.000000,0.000000,0.000000,6.262425
0.020000,164.385917,114.892337,111.600000,72.000000,0.000000,0.000000,6.257554
0.020000,165.825340,114.851616,113.040000,72.000000,0.000000,0.000000,6.252165
0.020000,167.264509,114.802755,114.480000,72.000000,0.000000,0.000000,6.246240
0.020000,168.703347,114.744973,115.920000,72.000000,0.000000,0.000000,6.239762
0.020000,170.141759,114.677461,117.360000,72.000000,0.000000,0.000000,6.232710
0.020000,171.579636,114.599381,118.800000,72.000000,0.000000,0.000000,6.225060
0.020000,173.016850,114.509860,120.240000,72.000000,0.000000,0.000000,6.216789
0.020000,174.453239,114.407993,121.680000,72.000000,0.000000,0.000000,6.207870
0.020000,175.888617,114.292837,123.120000,72.000000,0.000000,0.000000,6.198274
0.020000,177.322788,114.163407,124.560000,72.000000,0.000000,0.000000,6.187970
0.020000,178.755484,114.018681,126.000000,72.000000,0.000000,0.000000,6.176924
0.020000,180.186441,113.857585,127.440000,72.000000,0.000000,0.000000,6.165100
0.020000,181.615316,113.679004,128.880000,72.000000,0.000000,0.000000,6.152461
0.020000,183.041731,113.481773,130.320000,72.000000,0.000000,0.000000,6.138965
