dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,132.815556,114.302603,79.920000,72.000000,0.000000,0.000000,6.275439
0.020000,134.255515,114.291731,81.360000,72.000000,0.000000,0.000000,6.275835
0.020000,135.695479,114.281444,82.800000,72.000000,0.000000,0.000000,6.276250
0.020000,137.135446,114.271768,84.240000,72.000000,0.000000,0.000000,6.276685
0.020000,138.575418,114.262731,85.680000,72.000000,0.000000,0.000000,6.277138
0.020000,140.015393,114.254360,87.120000,72.000000,0.000000,0.000000,6.277610
0.020000,141.455373,114.246683,88.560000,72.000000,0.000000,0.000000,6.278101
0.020000,142.895356,114.239727,90.000000,72.000000,0.000000,0.000000,6.278612
0.020000,144.335343,114.233520,91.440000,72.000000,0.000000,0.000000,6.279141
0.020000,145.775332,114.228088,92.880000,72.000000,0.000000,0.000000,6.279689
0.020000,147.215325,114.223459,94.320000,72.000000,0.000000,0.000000,6.280256
0.020000,148.655320,114.219661,95.760000,72.000000,0.000000,0.000000,6.280842
0.020000,150.095317,114.216721,97.200000,72.000000,0.000000,0.000000,6.281448
0.020000,151.535315,114.214666,98.640000,72.000000,0.000000,0.000000,6.282072
0.020000,152.975315,114.213523,100.080000,72.000000,0.000000,0.000000,6.282715
0.020000,154.323066,114.214167,101.520000,72.000000,0.000000,0.000000,0.005499
0.020000,155.762827,114.239021,102.960000,72.000000,0.000000,0.000000,0.028602
0.020000,157.201695,114.295359,104.400000,72.000000,0.000000,0.000000,0.049280
0.020000,158.639194,114.379813,105.840000,72.000000,0.000000,0.000000,0.067731
0.020000,160.075012,114.489284,107.280000,72.000000,0.000000,0.000000,0.084132
0.020000,161.508974,114.620913,108.720000,72.000000,0.000000,0.000000,0.098640
0.020000,162.941012,114.772059,110.160000,72.000000,0.000000,0.000000,0.111391
0.020000,164.371143,114.940269,111.600000,72.000000,0.000000,0.000000,0.122505
0.020000,165.799470,115.123256,113.040000,72.000000,0.000000,0.000000,0.132085
0.020000,167.226114,115.318875,114.480000,72.000000,0.000000,0.000000,0.140217
0.020000,168.651269,115.525103,115.920000,72.000000,0.000000,0.000000,0.146975
0.020000,170.075143,115.740015,117.360000,72.000000,0.000000,0.000000,0.152419
0.020000,171.497964,115.961769,118.800000,72.000000,0.000000,0.000000,0.156596
0.020000,172.919988,116.188586,120.240000,72.000000,0.000000,0.000000,0.159543
0.020000,174.341479,116.418734,121.680000,72.000000,0.000000,0.000000,0.161285
0.020000,175.762705,116.650511,123.120000,72.000000,0.000000,0.000000,0.161837
0.020000,177.183939,116.882231,124.560000,72.000000,0.000000,0.000000,0.161204
0.020000,178.605457,117.112206,126.000000,72.000000,0.000000,0.000000,0.159380
0.020000,180.027529,117.338733,127.440000,72.000000,0.000000,0.000000,0.156350
0.020000,181.450416,117.560078,128.880000,72.000000,0.000000,0.000000,0.152088
0.020000,182.874368,117.774458,130.320000,72.000000,0.000000,0.000000,0.146557
0.020000,184.299615,117.980024,131.760000,72.000000,0.000000,0.000000,0.139707
0.020000,185.726376,118.174848,133.200000,72.000000,0.000000,0.000000,0.131479
0.020000,187.154812,118.356896,134.640000,72.000000,0.000000,0.000000,0.121797
0.020000,188.585080,118.524017,136.080000,72.000000,0.000000,0.000000,0.110575
0.020000,190.017247,118.673911,137.520000,72.000000,0.000000,0.000000,0.097708
0.020000,191.451333,118.804116,138.960000,72.000000,0.000000,0.000000,0.083076
0.020000,192.887272,118.911974,140.400000,72.000000,0.000000,0.000000,0.066540
0.020000,194.324882,118.994612,141.840000,72.000000,0.000000,0.000000,0.047942
0.020000,195.763834,119.048913,143.280000,72.000000,0.000000,0.000000,0.027105
0.020000,197.203617,119.071491,144.720000,72.000000,0.000000,0.000000,0.003830
0.020000,198.643526,119.058669,146.160000,72.000000,0.000000,0.000000,6.261084
0.020000,200.082531,119.006464,147.600000,72.000000,0.000000,0.000000,6.232259
0.020000,201.519273,118.910582,149.040000,72.000000,0.000000,0.000000,6.200293
0.020000,202.951956,118.766431,150.480000,72.000000,0.000000,0.000000,6.164934
0.020000,204.378295,118.569156,151.920000,72.000000,0.000000,0.000000,6.125939
0.020000,205.795345,118.313726,153.360000,72.000000,0.000000,0.000000,6.083096
0.020000,207.199503,117.995047,154.800000,72.000000,0.000000,0.000000,6.036252
0.020000,208.586393,117.608154,156.240000,72.000000,0.000000,0.000000,5.985348
0.020000,209.950855,117.148465,157.680000,72.000000,0.000000,0.000000,5.930457
0.020000,211.287002,116.612084,159.120000,72.000000,0.000000,0.000000,5.871830
0.020000,212.588368,115.996147,160.560000,72.000000,0.000000,0.000000,5.809922
0.020000,213.848164,115.299161,162.000000,72.000000,0.000000,0.000000,5.745406
0.020000,215.059649,114.521261,163.440000,72.000000,0.000000,0.000000,5.679146
0.020000,216.216574,113.664330,164.880000,72.000000,0.000000,0.000000,5.612148
0.020000,217.313602,112.731943,166.320000,72.000000,0.000000,0.000000,5.545466
0.020000,218.346666,111.729117,167.760000,72.000000,0.000000,0.000000,5.480111
0.020000,219.313137,110.661971,169.200000,72.000000,0.000000,0.000000,5.416964
0.020000,220.211290,109.538051,170.638920,71.892030,-5.398516,-269.925797,5.356756
0.020000,221.036595,108.371801,172.067855,71.001451,-44.528951,-1956.521739,5.300296
0.020000,221.784423,107.183257,173.472232,69.436233,-78.260870,-1686.595942,5.248294
0.020000,222.456948,105.986334,174.845304,67.871016,-78.260870,-0.000000,5.200883
0.020000,223.060604,104.788143,176.187073,66.305798,-78.260870,0.000000,5.157798
0.020000,223.601650,103.594669,177.497536,64.740581,-78.260870,0.000000,5.118712
0.020000,224.086033,102.410852,178.776696,63.175364,-78.260870,0.000000,5.083273
0.020000,224.519311,101.240689,180.024551,61.610146,-78.260870,-0.000000,5.051129
0.020000,224.906569,100.087480,181.241102,60.044929,-78.260870,0.000000,5.021945
0.020000,225.252451,98.953853,182.426348,58.479712,-78.260870,-0.000000,4.995411
0.020000,225.561130,97.842013,183.580290,56.914494,-78.260870,0.000000,4.971249
0.020000,225.836391,96.753670,184.702928,55.349277,-78.260870,0.000000,4.949206
